Mês,Empresa,Linha,Qtd_Viagens,Ano,Data,Inteira,Estudante,Gratuidade,Social,Integracao,Qtd_Passageiros,Eficiencia
April,SANTA MARIA - URB,36,2006,2019,2019-04-01,35274,14538,11864,4548,5780,72004,35.89431704885344
April,SANTA MARIA - URB,37,3519,2019,2019-04-01,79776,43902,19939,8763,12546,164926,46.86729184427394
April,SANTA MARIA - URB,38,4306,2019,2019-04-01,126150,44598,48106,19869,13780,252503,58.63980492336275
April,SANTA MARIA - URB,39,2834,2019,2019-04-01,63835,27510,12876,4596,11474,120291,42.445659844742416
April,SANTA MARIA - URB,44,3283,2019,2019-04-01,62719,25389,21418,8682,7377,125585,38.25312214438014
April,SANTA MARIA - URB,46,2828,2019,2019-04-01,72831,38174,12268,7302,13587,144162,50.97666195190948
April,SANTA MARIA - URB,48,1996,2019,2019-04-01,32494,22638,11041,4535,6168,76876,38.51503006012024
April,SANTA MARIA - URB,54,3502,2019,2019-04-01,87756,40879,18543,10545,13542,171265,48.90491147915477
April,SANTA MARIA - URB,56,2332,2019,2019-04-01,50764,8703,5693,3254,11212,79626,34.14493996569468
April,SANTA MARIA - URB,66,1786,2019,2019-04-01,34452,16546,4896,2548,2052,60494,33.87122060470325
April,SANTA MARIA - URB,83,1433,2019,2019-04-01,39451,10872,5514,3030,1634,60501,42.21981856245638
April,SANTA MARIA - URB,331,1166,2019,2019-04-01,35648,15279,6501,2542,3635,63605,54.54974271012007
April,SANTA MARIA - URB,332,576,2019,2019-04-01,9585,4207,1598,458,1093,16941,29.411458333333332
April,SANTA MARIA - URB,411,591,2019,2019-04-01,12010,5865,3081,1265,2044,24265,41.0575296108291
April,SANTA MARIA - URB,412,144,2019,2019-04-01,1939,1638,672,147,0,4396,30.52777777777778
April,SANTA MARIA - URB,561,331,2019,2019-04-01,2799,143,128,69,461,3600,10.876132930513595
April,VIA SUL - URB,50,5060,2019,2019-04-01,140690,50643,25434,11078,20205,248050,49.02173913043478
April,VIA SUL - URB,51,3207,2019,2019-04-01,59364,32858,16309,6973,8556,124060,38.684128468974116
April,VIA SUL - URB,52,3071,2019,2019-04-01,53091,23157,17714,7905,6789,108656,35.38130901986324
April,VIA SUL - URB,65,1794,2019,2019-04-01,31924,16363,7381,2425,3868,61961,34.537904124860646
May,CONCEIÇÃO,21,3735,2019,2019-05-01,85267,31863,28271,10266,9768,165435,44.29317269076305
May,CONCEIÇÃO,22,145,2019,2019-05-01,2841,1001,1073,306,229,5450,37.58620689655172
May,CONCEIÇÃO,30,2408,2019,2019-05-01,50998,24535,11755,4303,5794,97385,40.442275747508305
May,CONCEIÇÃO,31,2403,2019,2019-05-01,53058,30136,12226,3838,9443,108701,45.23553890969621
May,CONCEIÇÃO,41,2314,2019,2019-05-01,47699,17243,11200,3968,10638,90748,39.21694036300778
May,CONCEIÇÃO,59,2465,2019,2019-05-01,52542,18832,18610,6366,7772,104122,42.240162271805275
May,CONCEIÇÃO,63,3871,2019,2019-05-01,96158,63030,24250,8268,22447,214153,55.32239731335572
May,CONCEIÇÃO,71,3181,2019,2019-05-01,67247,28228,25195,8411,5282,134363,42.23923294561459
May,CONCEIÇÃO,76,682,2019,2019-05-01,17689,5190,4818,1455,1665,30817,45.186217008797655
May,CONCEIÇÃO,83,1256,2019,2019-05-01,34940,10714,4893,2142,1575,54264,43.203821656050955
May,CONCEIÇÃO,411,822,2019,2019-05-01,20212,9228,4826,1464,3517,39247,47.74574209245742
May,CONCEIÇÃO,412,349,2019,2019-05-01,4133,3524,1245,254,0,9156,26.23495702005731
May,CONCEIÇÃO,587,1059,2019,2019-05-01,3066,3116,1548,249,330,8309,7.846081208687441
May,CONCEIÇÃO,599,1543,2019,2019-05-01,33450,16898,7967,1359,6742,66416,43.043421905379134
May,CONCEIÇÃO,905,210,2019,2019-05-01,1272,81,279,57,27,1716,8.17142857142857
May,CONCEIÇÃO,2369,390,2019,2019-05-01,3178,1447,1369,379,925,7298,18.712820512820514
May,CONCEIÇÃO,3001,640,2019,2019-05-01,9100,4279,2173,799,1605,17956,28.05625
May,CONCEIÇÃO,3101,317,2019,2019-05-01,4118,2231,737,250,922,8258,26.050473186119874
May,CONCEIÇÃO,6301,903,2019,2019-05-01,20950,8298,4042,1261,2614,37165,41.157253599114064
May,CONCEIÇÃO,7601,28,2019,2019-05-01,377,98,154,195,24,848,30.285714285714285
May,DUNAS - URB,33,4641,2019,2019-05-01,167011,77715,30775,10724,20755,306980,66.14522732169792
May,DUNAS - URB,40,4270,2019,2019-05-01,122331,51459,45635,14547,18144,252116,59.043559718969554
May,DUNAS - URB,57,557,2019,2019-05-01,1690,618,816,303,772,4199,7.5385996409335725
May,DUNAS - URB,331,1204,2019,2019-05-01,37826,17648,7049,2075,3966,68564,56.946843853820596
May,DUNAS - URB,332,589,2019,2019-05-01,9788,4582,1495,650,1026,17541,29.780984719864176
May,DUNAS - URB,411,408,2019,2019-05-01,9261,3778,2284,793,1549,17665,43.29656862745098
May,DUNAS - URB,412,356,2019,2019-05-01,4331,2620,1429,357,0,8737,24.542134831460675
May,GUANABARA - URB,2,2962,2019,2019-05-01,82383,28871,14855,5712,8795,140616,47.473328831870354
May,GUANABARA - URB,4,2313,2019,2019-05-01,59637,19077,7535,3703,7173,97125,41.99092088197146
May,GUANABARA - URB,5,1505,2019,2019-05-01,32132,9393,7474,3052,2060,54111,35.95415282392027
May,GUANABARA - URB,8,3597,2019,2019-05-01,115348,49568,26952,9769,23797,225434,62.67278287461774
May,GUANABARA - URB,13,1839,2019,2019-05-01,20056,11275,5678,1602,2376,40987,22.287656334964655
May,GUANABARA - URB,18,62,2019,2019-05-01,1127,908,161,47,276,2519,40.62903225806452
May,GUANABARA - URB,19,1957,2019,2019-05-01,31415,10185,14906,5042,3934,65482,33.46039856923863
May,GUANABARA - URB,20,2307,2019,2019-05-01,28401,10777,15909,5750,2945,63782,27.64716081491114
May,GUANABARA - URB,25,1378,2019,2019-05-01,16945,11510,7461,2815,1956,40687,29.52612481857765
May,GUANABARA - URB,60,4207,2019,2019-05-01,124038,47278,22050,8508,11826,213700,50.79629189446161
May,GUANABARA - URB,64,3667,2019,2019-05-01,87979,36108,28535,10594,7735,170951,46.61876193073357
May,GUANABARA - URB,67,1277,2019,2019-05-01,31269,9149,7281,2839,1922,52460,41.080657791699295
May,GUANABARA - URB,70,3096,2019,2019-05-01,72976,22226,17644,7896,4951,125693,40.598514211886304
May,GUANABARA - URB,72,2624,2019,2019-05-01,76879,22129,11780,4965,8657,124410,47.41234756097561
May,GUANABARA - URB,75,2360,2019,2019-05-01,48343,22515,9999,3016,4364,88237,37.3885593220339
May,GUANABARA - URB,76,606,2019,2019-05-01,16164,5210,4769,1105,1662,28910,47.70627062706271
May,GUANABARA - URB,77,4116,2019,2019-05-01,114092,34388,15616,7060,14024,185180,44.990281827016524
May,GUANABARA - URB,79,3362,2019,2019-05-01,99267,42616,16677,6361,11844,176765,52.577334919690664
May,GUANABARA - URB,81,1714,2019,2019-05-01,34326,12394,6488,2101,3023,58332,34.03267211201867
May,GUANABARA - URB,84,3716,2019,2019-05-01,86764,32636,21093,7715,16549,164757,44.33719052744887
May,GUANABARA - URB,101,1324,2019,2019-05-01,29450,7697,9898,3420,2890,53355,40.29833836858006
May,GUANABARA - URB,102,662,2019,2019-05-01,15551,3909,5112,1685,1454,27711,41.8595166163142
May,GUANABARA - URB,592,849,2019,2019-05-01,3526,2259,1381,382,455,8003,9.426383981154299
May,GUANABARA - URB,593,969,2019,2019-05-01,6765,7690,1620,528,845,17448,18.006191950464395
May,GUANABARA - URB,1029,1126,2019,2019-05-01,29820,12088,6214,2543,4269,54934,48.786856127886324
May,GUANABARA - URB,1214,1622,2019,2019-05-01,22782,6366,6798,2402,1224,39572,24.39704069050555
May,GUANABARA - URB,1516,2261,2019,2019-05-01,53598,18450,14378,5328,4576,96330,42.60504201680672
May,GUANABARA - URB,1778,2277,2019,2019-05-01,46459,16231,14042,5175,4626,86533,38.00307422046553
May,GUANABARA - URB,2369,315,2019,2019-05-01,3905,1529,1372,379,765,7950,25.238095238095237
May,GUANABARA - URB,6162,1403,2019,2019-05-01,20041,9227,6205,2324,1375,39172,27.920171062009977
May,GUANABARA - URB,6443,1242,2019,2019-05-01,38234,13049,8852,3303,3599,67037,53.975040257648956
May,GUANABARA - URB,7501,41,2019,2019-05-01,695,374,183,293,64,1609,39.24390243902439
May,GUANABARA - URB,7502,145,2019,2019-05-01,3229,1891,754,208,349,6431,44.351724137931036
May,GUANABARA - URB,7601,63,2019,2019-05-01,1159,286,355,294,84,2178,34.57142857142857
May,REUNIDAS,7,3508,2019,2019-05-01,93331,30932,13118,5442,10868,153691,43.811573546180156
May,REUNIDAS,26,3264,2019,2019-05-01,95533,38416,13226,5950,13881,167006,51.166053921568626
May,REUNIDAS,27,3059,2019,2019-05-01,60272,18864,15782,6216,4273,105407,34.45799280810722
May,REUNIDAS,35,2540,2019,2019-05-01,71472,30273,19101,7422,11431,139699,54.9996062992126
May,REUNIDAS,68,2237,2019,2019-05-01,55054,17691,12412,3907,5732,94796,42.37639696021457
May,REUNIDAS,73,5197,2019,2019-05-01,209131,75148,27850,14494,32196,358819,69.04348662690013
May,REUNIDAS,85,1926,2019,2019-05-01,40062,23011,12748,4214,6431,86466,44.89408099688473
May,REUNIDAS,1029,2677,2019,2019-05-01,86380,36991,16081,6312,11889,157653,58.89166977960404
May,REUNIDAS,1778,550,2019,2019-05-01,11835,3457,2960,1492,1095,20839,37.88909090909091
May,REUNIDAS,6443,1260,2019,2019-05-01,42647,14415,9767,3679,4176,74684,59.27301587301587
May,REUNIDAS,7847,2584,2019,2019-05-01,71510,28517,16775,7255,6608,130665,50.566950464396285
May,REUNIDAS,9018,99,2019,2019-05-01,537,23,437,56,356,1409,14.232323232323232
May,SANTA MARIA - URB,24,3292,2019,2019-05-01,75965,31569,19261,6860,12898,146553,44.51792223572296
May,SANTA MARIA - URB,34,1664,2019,2019-05-01,24291,9170,13089,4662,2925,54137,32.53425480769231
May,SANTA MARIA - URB,36,2146,2019,2019-05-01,35058,15777,12200,4726,6567,74328,34.63560111835974
May,SANTA MARIA - URB,37,3660,2019,2019-05-01,82035,48391,21699,8491,13719,174335,47.63251366120219
May,SANTA MARIA - URB,38,4720,2019,2019-05-01,133977,52518,53387,19562,15344,274788,58.21779661016949
May,SANTA MARIA - URB,39,3047,2019,2019-05-01,66028,30753,13648,4632,12516,127577,41.8697079094191
May,SANTA MARIA - URB,44,3381,2019,2019-05-01,63008,27265,21676,8449,7947,128345,37.96066252587992
May,SANTA MARIA - URB,46,2916,2019,2019-05-01,74447,42295,13185,6832,14111,150870,51.73868312757202
May,SANTA MARIA - URB,48,2065,2019,2019-05-01,32783,24351,11940,4627,6950,80651,39.05617433414044
May,SANTA MARIA - URB,54,3678,2019,2019-05-01,88396,45849,19485,9691,14886,178307,48.47933659597607
May,SANTA MARIA - URB,56,2360,2019,2019-05-01,53042,10396,5900,2685,12538,84561,35.83093220338983
May,SANTA MARIA - URB,66,1896,2019,2019-05-01,35577,17815,5298,2380,2388,63458,33.469409282700425
May,SANTA MARIA - URB,83,1479,2019,2019-05-01,41515,12687,5930,2551,1979,64662,43.72008113590264
May,SANTA MARIA - URB,331,1312,2019,2019-05-01,40059,18467,7467,3068,4137,73198,55.791158536585364
May,SANTA MARIA - URB,332,553,2019,2019-05-01,8691,4281,1506,650,1117,16245,29.37613019891501
May,SANTA MARIA - URB,411,454,2019,2019-05-01,9465,4951,2293,862,1560,19131,42.13876651982379
May,SANTA MARIA - URB,412,361,2019,2019-05-01,4085,4883,1755,387,0,11110,30.775623268698062
May,SANTA MARIA - URB,561,334,2019,2019-05-01,2917,149,127,29,697,3919,11.733532934131736
May,VIA SUL - URB,50,5302,2019,2019-05-01,146831,55867,27423,10036,22082,262239,49.460392304790645
May,VIA SUL - URB,51,3419,2019,2019-05-01,62847,36665,17552,7127,9641,133832,39.14360924246856
May,VIA SUL - URB,52,3226,2019,2019-05-01,56428,25937,19082,8035,7549,117031,36.27743335399876
May,VIA SUL - URB,65,1864,2019,2019-05-01,32405,17291,7583,2339,4119,63737,34.19366952789699
June,CONCEIÇÃO,21,3333,2019,2019-06-01,73245,23718,24079,7436,7527,136005,40.80558055805581
June,CONCEIÇÃO,22,68,2019,2019-06-01,1406,431,565,183,90,2675,39.338235294117645
June,CONCEIÇÃO,30,2196,2019,2019-06-01,45506,18861,10408,3212,5084,83071,37.82832422586521
June,CONCEIÇÃO,31,2025,2019,2019-06-01,43466,21298,9950,2880,7522,85116,42.03259259259259
June,CONCEIÇÃO,41,1712,2019,2019-06-01,34958,11647,8479,2901,7715,65700,38.376168224299064
June,CONCEIÇÃO,59,2285,2019,2019-06-01,46059,14809,16464,4337,6354,88023,38.522100656455144
June,CONCEIÇÃO,63,3423,2019,2019-06-01,84121,47681,20847,5873,18423,176945,51.6929593923459
June,CONCEIÇÃO,71,1191,2019,2019-06-01,24854,10399,9517,2641,1851,49262,41.36188077246012
June,CONCEIÇÃO,76,631,2019,2019-06-01,16117,4400,4318,1018,1619,27472,43.53724247226624
June,CONCEIÇÃO,83,1115,2019,2019-06-01,28257,7682,3823,940,1276,41978,37.648430493273544
June,CONCEIÇÃO,411,827,2019,2019-06-01,19518,7568,4751,1250,3263,36350,43.9540507859734
June,CONCEIÇÃO,412,307,2019,2019-06-01,3147,2656,1245,252,0,7300,23.778501628664497
June,CONCEIÇÃO,587,985,2019,2019-06-01,2569,1999,1386,154,260,6368,6.4649746192893405
June,CONCEIÇÃO,599,1433,2019,2019-06-01,29409,12269,6983,909,5605,55175,38.50314026517795
June,CONCEIÇÃO,905,199,2019,2019-06-01,1404,149,239,30,42,1864,9.366834170854272
June,CONCEIÇÃO,2271,1725,2019,2019-06-01,36410,11657,12809,3613,199,64688,37.50028985507247
June,CONCEIÇÃO,2369,348,2019,2019-06-01,2893,1031,1229,370,660,6183,17.767241379310345
June,CONCEIÇÃO,3001,537,2019,2019-06-01,7582,3013,1799,537,1216,14147,26.344506517690874
June,CONCEIÇÃO,3101,298,2019,2019-06-01,3776,1829,747,253,762,7367,24.721476510067113
June,CONCEIÇÃO,6301,937,2019,2019-06-01,20475,6779,3886,1050,2407,34597,36.92315901814301
June,CONCEIÇÃO,7601,17,2019,2019-06-01,317,60,108,31,27,543,31.941176470588236
June,DUNAS - URB,33,4365,2019,2019-06-01,152153,60853,27683,7679,19136,267504,61.28384879725086
June,DUNAS - URB,40,3947,2019,2019-06-01,115635,41332,41435,11733,16105,226240,57.31948315176083
June,DUNAS - URB,57,495,2019,2019-06-01,1481,516,644,243,617,3501,7.072727272727272
June,DUNAS - URB,331,1172,2019,2019-06-01,34825,14648,6410,1949,3521,61353,52.348976109215016
June,DUNAS - URB,332,595,2019,2019-06-01,8868,3595,1521,415,956,15355,25.80672268907563
June,DUNAS - URB,411,388,2019,2019-06-01,8888,3054,2098,610,1494,16144,41.608247422680414
June,DUNAS - URB,412,309,2019,2019-06-01,3552,2436,1268,312,0,7568,24.491909385113267
June,GUANABARA - URB,2,2700,2019,2019-06-01,72681,22893,13325,4121,7881,120901,44.77814814814815
June,GUANABARA - URB,4,2128,2019,2019-06-01,53370,15460,6627,2645,6211,84313,39.62077067669173
June,GUANABARA - URB,5,1353,2019,2019-06-01,28082,7316,6842,2363,1644,46247,34.18107908351811
June,GUANABARA - URB,8,3234,2019,2019-06-01,101679,37042,23675,6246,20892,189534,58.606679035250465
June,GUANABARA - URB,13,1484,2019,2019-06-01,16017,7035,4649,1249,1911,30861,20.795822102425877
June,GUANABARA - URB,18,52,2019,2019-06-01,855,588,143,42,179,1807,34.75
June,GUANABARA - URB,19,1645,2019,2019-06-01,25947,7063,12098,3867,3075,52050,31.641337386018236
June,GUANABARA - URB,20,1904,2019,2019-06-01,23880,8076,13806,4942,2247,52951,27.810399159663866
June,GUANABARA - URB,25,1118,2019,2019-06-01,13483,7517,6363,2288,1453,31104,27.821109123434706
June,GUANABARA - URB,60,3838,2019,2019-06-01,113247,38678,19837,6174,10890,188826,49.19906201146431
June,GUANABARA - URB,64,3237,2019,2019-06-01,78108,27089,24404,8143,6804,144548,44.65492740191535
June,GUANABARA - URB,67,1150,2019,2019-06-01,28113,7453,6440,2232,1686,45924,39.93391304347826
June,GUANABARA - URB,70,2765,2019,2019-06-01,63220,17394,15045,6049,4441,106149,38.39023508137432
June,GUANABARA - URB,72,2370,2019,2019-06-01,68191,18185,10029,3175,7780,107360,45.29957805907173
June,GUANABARA - URB,75,2117,2019,2019-06-01,41443,16094,8438,2383,3687,72045,34.031648559282004
June,GUANABARA - URB,76,568,2019,2019-06-01,14045,3997,4158,867,1494,24561,43.24119718309859
June,GUANABARA - URB,77,3635,2019,2019-06-01,100233,27642,13380,4642,12025,157922,43.44484181568088
June,GUANABARA - URB,79,3025,2019,2019-06-01,89529,34227,14452,3996,10430,152634,50.45752066115703
June,GUANABARA - URB,81,1452,2019,2019-06-01,29110,9041,5322,1568,2560,47601,32.78305785123967
June,GUANABARA - URB,84,3342,2019,2019-06-01,74123,24270,18376,5508,13397,135674,40.5966487133453
June,GUANABARA - URB,101,1052,2019,2019-06-01,22422,5389,7307,2055,2190,39363,37.417300380228134
June,GUANABARA - URB,102,740,2019,2019-06-01,16644,3947,5486,1584,1492,29153,39.39594594594595
June,GUANABARA - URB,592,780,2019,2019-06-01,2914,1433,1024,246,343,5960,7.641025641025641
June,GUANABARA - URB,593,911,2019,2019-06-01,5287,4854,1349,408,722,12620,13.85290889132821
June,GUANABARA - URB,1029,1053,2019,2019-06-01,27922,10247,5531,1707,3595,49002,46.535612535612536
June,GUANABARA - URB,1214,1427,2019,2019-06-01,19217,4830,6061,2152,1018,33278,23.320252277505254
June,GUANABARA - URB,1516,1955,2019,2019-06-01,45519,13937,12412,4280,3938,80086,40.96470588235294
June,GUANABARA - URB,1778,2199,2019,2019-06-01,43491,12787,12993,4249,4213,77733,35.34924965893588
June,GUANABARA - URB,2369,362,2019,2019-06-01,3118,1110,1278,378,649,6533,18.04696132596685
June,GUANABARA - URB,6162,1214,2019,2019-06-01,16933,6609,5330,1983,1198,32053,26.402800658978585
June,GUANABARA - URB,6443,1104,2019,2019-06-01,32362,10152,7049,2094,2999,54656,49.507246376811594
June,GUANABARA - URB,7501,118,2019,2019-06-01,2677,1341,512,121,272,4923,41.720338983050844
June,GUANABARA - URB,7502,47,2019,2019-06-01,1277,675,283,85,187,2507,53.340425531914896
June,GUANABARA - URB,7601,48,2019,2019-06-01,787,170,261,72,57,1347,28.0625
June,REUNIDAS,7,3297,2019,2019-06-01,86169,25241,11902,3372,10175,136859,41.51016075219897
June,REUNIDAS,26,2923,2019,2019-06-01,84804,30580,11535,4263,11828,143010,48.925761204242214
June,REUNIDAS,27,2782,2019,2019-06-01,54359,15427,14072,4599,3755,92212,33.14593817397556
June,REUNIDAS,35,2323,2019,2019-06-01,59906,22498,16262,5474,9742,113882,49.023676280671545
June,REUNIDAS,68,2087,2019,2019-06-01,48502,14079,10595,2914,4861,80951,38.7882127455678
June,REUNIDAS,73,4813,2019,2019-06-01,188504,59440,24849,8848,28829,310470,64.50654477456888
June,REUNIDAS,85,1757,2019,2019-06-01,33216,16150,10873,3476,5380,69095,39.32555492316448
June,REUNIDAS,1029,2354,2019,2019-06-01,75846,28817,14037,4200,9911,132811,56.41928632115548
June,REUNIDAS,1778,428,2019,2019-06-01,9140,2521,2376,842,821,15700,36.6822429906542
June,REUNIDAS,6443,1078,2019,2019-06-01,36855,11184,8261,2450,3717,62467,57.94712430426716
June,REUNIDAS,7847,2398,2019,2019-06-01,64243,23259,14547,4815,6100,112964,47.107589658048376
June,REUNIDAS,9018,95,2019,2019-06-01,472,16,380,37,352,1257,13.23157894736842
June,SANTA MARIA - URB,24,2962,2019,2019-06-01,64485,24396,16568,5457,10441,121347,40.967927076299794
June,SANTA MARIA - URB,34,1413,2019,2019-06-01,19854,6725,10527,3671,2493,43270,30.62278839348903
June,SANTA MARIA - URB,36,1839,2019,2019-06-01,28700,10843,10069,3316,5037,57965,31.519847743338772
June,SANTA MARIA - URB,37,3100,2019,2019-06-01,68944,36101,17803,6187,11184,140219,45.23193548387097
June,SANTA MARIA - URB,38,4252,2019,2019-06-01,119716,42352,47858,14740,13607,238273,56.037864534336784
June,SANTA MARIA - URB,39,2835,2019,2019-06-01,56435,24115,12168,3613,10301,106632,37.612698412698414
June,SANTA MARIA - URB,44,2860,2019,2019-06-01,53104,20739,18887,6794,6638,106162,37.11958041958042
June,SANTA MARIA - URB,46,2700,2019,2019-06-01,64464,32373,11133,4751,12019,124740,46.2
June,SANTA MARIA - URB,48,1881,2019,2019-06-01,27561,18161,10104,3626,5415,64867,34.485380116959064
June,SANTA MARIA - URB,54,3335,2019,2019-06-01,78661,35372,17298,7075,12678,151084,45.30254872563718
June,SANTA MARIA - URB,56,2243,2019,2019-06-01,45459,8176,5106,1939,11075,71755,31.990637539010255
June,SANTA MARIA - URB,66,1712,2019,2019-06-01,29010,12876,4389,1453,1829,49557,28.946845794392523
June,SANTA MARIA - URB,83,1405,2019,2019-06-01,39990,10269,5376,1320,1648,58603,41.71032028469751
June,SANTA MARIA - URB,331,1194,2019,2019-06-01,33170,14273,6217,1703,3367,58730,49.187604690117254
June,SANTA MARIA - URB,332,502,2019,2019-06-01,7430,3338,1327,374,856,13325,26.54382470119522
June,SANTA MARIA - URB,411,436,2019,2019-06-01,9425,3919,2125,554,1445,17468,40.06422018348624
June,SANTA MARIA - URB,412,313,2019,2019-06-01,3407,1788,1226,274,0,6695,21.389776357827476
June,SANTA MARIA - URB,561,330,2019,2019-06-01,2892,145,126,26,661,3850,11.666666666666666
June,VIA SUL - URB,50,4741,2019,2019-06-01,129558,44675,23862,7380,18798,224273,47.30499894537017
